Policy ID,Lapse,Lapse Year,Customer Info Exist ,Has Payment History,Policy Info Exist
PID_RFZ1D2F,?,?,1,0,1
PID_I9IBIE0,?,?,1,1,1
PID_CD73Z0J,?,?,1,0,1
PID_8DZ0XHA,1,2019,1,1,1
PID_QRYLH8U,1,2018,0,1,1
PID_MKCJM5S,?,?,1,0,1
PID_FAMEFT2,1,2018,0,1,1
PID_U3QXIAM,?,?,1,0,1
PID_Y2COL1V,1,2018,0,1,1
PID_C1NX7RB,1,2019,0,0,1
PID_W71PL6S,1,2019,1,1,1
PID_TKYU1TD,1,2019,1,0,1
PID_BBPEGXM,1,2019,1,0,1
PID_FJZRHDH,?,?,0,1,1
PID_8LDL1YR,?,?,1,1,1
PID_FTKG3R3,?,?,1,0,1
PID_LEUVXON,?,?,1,1,1
PID_5DQETIE,1,2019,1,1,1
PID_BZYE0A3,1,2018,0,1,1
PID_XNDC53K,?,?,1,0,1
PID_2EIBBFS,1,2019,0,1,1
PID_R470VX2,1,2019,1,1,1
PID_PZLT3IJ,1,2018,1,1,1
PID_EHK4ZY0,?,?,0,1,1
PID_8P1LOGC,1,2018,0,1,1
PID_3DGETPZ,?,?,1,0,1
PID_BWIRESK,?,?,1,0,1
PID_U41IUE0,?,?,0,1,1
PID_2LXY868,1,2019,1,1,1
PID_UM8J52Q,?,?,0,1,1
PID_9KB2GGC,1,2018,0,1,1
PID_YO90DER,1,2019,0,0,1
PID_XSOBD63,1,2019,1,0,1
PID_A5SED45,1,2019,1,0,1
PID_UAC01V1,1,2018,0,1,1
PID_5DN4GUQ,1,2019,1,1,1
PID_BIKBXXG,1,2019,1,1,1
PID_WF4RT1N,?,?,1,1,1
PID_ML807Q5,1,2019,1,1,1
PID_PWDF3F0,?,?,0,1,1
PID_4YR429M,1,2019,0,1,1
PID_8YMABDO,1,2019,1,1,1
PID_IR71X1V,1,2019,1,1,1
PID_4S6OUY1,?,?,1,1,1
PID_MLY5DAV,?,?,0,1,1
PID_H3ZTDMN,?,?,1,0,1
PID_CD25VON,1,2019,0,1,1
PID_DG9UOYF,?,?,1,0,1
PID_YDRO8G4,?,?,1,0,1
PID_D7M43HK,1,2019,1,0,1
PID_UW19WP1,?,?,1,1,1
PID_58YEPNQ,1,2019,1,1,1
PID_LKG4GTK,?,?,1,0,1
PID_I3PIZKI,?,?,1,1,1
PID_NYYO8RI,1,2019,1,0,1
PID_CC76ULF,?,?,1,0,1
PID_V2V9YMK,1,2018,0,1,1
PID_G4UNC0L,?,?,0,1,1
PID_VLYEXX7,?,?,1,0,1
PID_YS9F23G,?,?,1,1,1
PID_DEGTM2Q,?,?,0,1,1
PID_M8FR04H,1,2019,1,0,1
PID_96CWY6N,1,2017,0,1,1
PID_FK3OX9Q,?,?,0,1,1
PID_HC94DXM,1,2019,0,1,1
PID_6U1CCX6,1,2018,0,1,1
PID_4K47JUM,?,?,0,1,1
PID_1TO5VLG,?,?,1,0,1
PID_MXXGXOR,?,?,0,1,1
PID_OZQU3OX,?,?,0,1,1
PID_SV8KLN1,?,?,0,1,1
PID_CDBF82R,?,?,0,1,1
PID_J948UI0,?,?,1,1,1
PID_SO58CWN,1,2019,0,1,1
PID_0P2R7YW,?,?,0,1,1
PID_FN57TCT,1,2019,0,1,1
PID_L6YP94F,1,2019,0,1,1
PID_PI1X4PL,?,?,1,1,1
PID_CAWN3ZF,?,?,0,1,1
PID_AORV9J8,1,2019,1,1,1
PID_MADNR5G,?,?,1,1,1
PID_R8CRLIN,1,2017,0,1,1
PID_1G722NN,?,?,0,1,1
PID_DU39PW0,1,2019,0,1,1
PID_HPS0860,1,2019,0,1,1
PID_E22369Y,?,?,1,0,1
PID_N5XI9V2,?,?,0,1,1
PID_CLLMAG2,1,2018,0,1,1
PID_0TNNAJQ,1,2019,1,0,1
PID_3634UY9,1,2019,1,1,1
PID_5DXOID3,?,?,1,0,1
PID_6GBICFI,1,2019,0,1,1
PID_Z68PGLE,?,?,1,0,1
PID_5B05J1R,?,?,1,0,1
PID_J908CZG,?,?,0,1,1
PID_9KOPXQJ,?,?,1,1,1
PID_HYE7J0N,?,?,1,0,1
PID_BF2MYE3,?,?,0,1,1
PID_UPDG52U,1,2019,1,0,1
PID_4SOXSJC,?,?,1,0,1
PID_H5JUA1X,?,?,1,0,1
PID_O9DQP42,?,?,1,1,1
PID_8K5KM8G,?,?,1,1,1
PID_P295EJA,?,?,1,0,1
PID_QM7O7BW,1,2019,1,1,1
PID_YXBQP6Z,?,?,1,0,1
PID_ZYVJ3UU,1,2018,0,1,1
PID_XEYI6OI,?,?,1,0,1
PID_4BTETXQ,1,2018,0,1,1
PID_HIPYH7I,?,?,1,0,1
PID_KL569S0,1,2019,1,1,1
PID_H4RMEUO,1,2019,1,0,1
PID_HFFRPUA,1,2019,1,1,1
PID_08U1WI1,1,2019,1,1,1
PID_JPX4194,1,2018,0,1,1
PID_K4SPTS8,?,?,1,0,1
PID_CM7FNSV,1,2019,1,1,1
PID_Y39YJ67,1,2019,0,1,1
PID_23RWS3J,1,2018,0,1,1
PID_90KF6PO,?,?,1,0,1
PID_ETM3TFR,?,?,1,0,1
PID_BHO4B3K,?,?,1,1,1
PID_TE608EX,?,?,1,0,1
PID_EUQYDEO,?,?,0,1,1
PID_WYFNABQ,1,2019,0,1,1
PID_5VAA3LS,?,?,1,1,1
PID_ONA71WA,1,2019,1,0,1
PID_PV5GPWB,?,?,0,1,1
PID_HGKQE8Y,1,2019,1,1,1
PID_73CJ2T5,?,?,1,0,1
PID_ZV00DT1,?,?,1,1,1
PID_X3DZ75X,?,?,1,0,1
PID_SFAOAWK,1,2019,0,1,1
PID_F67GYZF,?,?,0,1,1
PID_6YQDIB1,1,2018,0,1,1
PID_MQAPEZX,?,?,0,1,1
PID_I29JHPO,1,2019,0,1,1
PID_S2LOX61,1,2019,0,1,1
PID_SDUMUJS,1,2019,1,0,1
PID_8VHXK7L,1,2018,0,1,1
PID_LAERX0C,1,2018,0,1,1
PID_CMD9ACX,?,?,1,0,1
PID_55S4XGN,1,2018,0,1,1
PID_QF0RYNV,?,?,0,1,1
PID_C9T53GM,?,?,0,1,1
PID_CCS9IFG,?,?,0,1,1
PID_DJJT1QB,1,2018,0,1,1
PID_1AKL52G,?,?,1,0,1
PID_5K0JL81,1,2019,1,1,1
PID_OEH5QQR,1,2019,0,1,1
PID_SC8ACI8,?,?,1,0,1
PID_HKYF6EA,1,2019,0,1,1
PID_FS5AIGI,?,?,1,0,1
PID_0G0RCMY,?,?,0,1,1
PID_O11GTFG,?,?,1,1,1
PID_C9Q0GT6,?,?,1,1,1
PID_93JBMR9,?,?,1,0,1
PID_2599PZP,1,2019,0,1,1
PID_3Z8E4VY,1,2018,0,1,1
PID_V44KMBG,?,?,0,1,1
PID_YSUH89D,?,?,0,1,1
PID_AFQVI0X,?,?,1,1,1
PID_9HE8R6T,?,?,0,1,1
PID_AW6PFCX,?,?,0,1,1
PID_TSC1WB5,1,2019,0,1,1
PID_MQCLF4N,?,?,1,0,1
PID_MIUEG7P,?,?,0,1,1
PID_DU6G4CD,?,?,1,1,1
PID_J6FV7ZL,?,?,0,1,1
PID_6RI2ES8,1,2018,0,1,1
PID_DC3XN1P,?,?,0,1,1
PID_CERC6FI,1,2019,1,1,1
PID_SKIR2ZE,1,2019,0,1,1
PID_OHHEND6,1,2017,0,1,1
PID_RQJIBTR,1,2019,1,1,1
PID_TUAMAKR,?,?,1,0,1
PID_48P8WRJ,?,?,1,1,1
PID_OUW4OYB,1,2019,0,1,1
PID_HJ1RI7M,1,2019,0,1,1
PID_KFME9ZK,1,2019,0,1,1
PID_B44QR4C,1,2019,1,1,1
PID_1QPAWB6,?,?,1,1,1
PID_IKCZF12,?,?,1,0,1
PID_OOZG6DH,?,?,0,1,1
PID_C8GBTKX,?,?,1,1,1
PID_TE1LRDW,?,?,0,1,1
PID_FZXMXGP,?,?,1,0,1
PID_30SDPQ5,?,?,0,1,1
PID_00PLV4D,1,2017,0,1,1
PID_7B6AAB9,1,2019,0,1,1
PID_64APLFO,1,2019,1,1,1
PID_CQYIM3H,?,?,0,0,1
PID_LAA8OOR,?,?,1,0,1
PID_7PH3UWA,?,?,1,0,1
PID_IQCZ9GG,1,2018,0,1,1
PID_03JMCCB,?,?,1,0,1
PID_LJ4MZX6,1,2019,0,1,1
PID_IVK09NW,?,?,0,1,1
PID_RDHMZ22,?,?,1,0,1
PID_1K5NDNC,?,?,1,1,1
PID_KL48RNE,?,?,0,1,1
PID_S9ORMCU,1,2019,1,1,1
PID_6FFKO7C,?,?,1,0,1
PID_78OU0VT,1,2019,0,1,1
PID_IH53MC3,?,?,0,1,1
PID_6FB5LD5,?,?,1,0,1
PID_SSZSBRW,?,?,1,1,1
PID_WZ2FBC1,1,2019,1,0,1
PID_24CSL3K,?,?,0,1,1
PID_D0000G9,1,2018,0,1,1
PID_1BW9V6D,?,?,1,0,1
PID_320Y1PA,1,2018,0,1,1
PID_6X8S6MF,1,2019,1,1,1
PID_BUD9Z1K,1,2018,0,1,1
PID_3WF30A9,?,?,1,0,1
PID_73Y33EO,?,?,0,1,1
PID_ONC2WYG,1,2019,1,1,1
PID_P4A6UNX,?,?,1,0,1
PID_HV2VS7Z,?,?,0,1,1
PID_6K58MA3,1,2019,1,1,1
PID_8AMZZSR,?,?,1,1,1
PID_Y8AC0XF,1,2019,0,1,1
PID_Y7CDWOW,1,2018,0,1,1
PID_2FISE0O,?,?,1,0,1
PID_18LDR6K,?,?,1,0,1
PID_HM0GC63,1,2019,0,1,1
PID_DJPFFPI,?,?,1,1,1
PID_8I26OWA,1,2019,0,1,1
PID_ARYPLHJ,?,?,1,1,1
PID_7IJLQFN,?,?,1,1,1
PID_8HJBHTG,?,?,1,1,1
PID_UBIESK0,1,2019,1,1,1
PID_UUSFBX4,?,?,1,1,1
PID_S6TICDW,?,?,0,1,1
PID_16OT7KC,1,2019,0,1,1
PID_Q4VDKOO,?,?,1,1,1
PID_UFF2TRO,?,?,1,0,1
PID_WUHVDND,1,2019,0,1,1
PID_BUKO2O5,1,2018,0,1,1
PID_JYA3NN5,?,?,0,1,1
PID_HEN916A,1,2019,0,1,1
PID_8V8UX93,?,?,1,1,1
PID_Z0PIID3,?,?,1,0,1
PID_AQJXM4V,1,2019,1,1,1
PID_J9PE6T0,?,?,0,1,1
PID_059O7AW,1,2019,0,1,1
PID_W21EUIC,1,2017,0,1,1
PID_K8K8A4I,?,?,1,0,1
PID_18ZAOMF,?,?,1,1,1
PID_6N34AV0,?,?,1,1,1
PID_HOG1LRU,1,2018,0,1,1
PID_NYS1625,?,?,1,1,1
PID_6GJICQY,?,?,1,1,1
PID_5B5N68G,1,2017,0,1,1
PID_CQ0420L,?,?,1,1,1
PID_162Z0K1,?,?,1,1,1
PID_RLYHN69,1,2019,1,1,1
PID_WM3VDDW,?,?,1,0,1
PID_AS8ISLF,?,?,1,0,1
PID_DHR6ZXY,?,?,1,0,1
PID_ROS8CLH,?,?,0,1,1
PID_RFO95G5,1,2019,0,1,1
PID_1VYVWT3,1,2017,0,1,1
PID_SYEG10X,?,?,1,0,1
PID_5OZT0RT,?,?,0,1,1
PID_BED68T0,?,?,1,1,1
PID_0RH61I0,?,?,0,1,1
PID_5P44RR6,?,?,1,1,1
PID_CMY9I5S,?,?,1,0,1
PID_1HRR7ON,?,?,1,1,1
PID_TFIB6JL,?,?,0,1,1
PID_QNUFTAY,?,?,0,1,1
PID_N4MRLU2,?,?,1,0,1
PID_M16HUNJ,1,2018,0,1,1
PID_0EF0HFG,?,?,0,1,1
PID_8Y42J0C,1,2018,0,1,1
PID_0XTQ3K6,?,?,1,0,1
PID_H11ILTF,1,2018,0,1,1
PID_8XVYHB0,?,?,1,1,1
PID_ZYJ7BT8,?,?,0,1,1
PID_YCTV36C,1,2018,0,1,1
PID_61T1N7X,?,?,1,1,1
PID_EDXRZTG,?,?,0,1,1
PID_8CX271F,?,?,1,0,1
PID_SLDOI7N,?,?,1,1,1
PID_AU77B7Z,?,?,1,1,1
PID_T72K433,?,?,1,1,1
PID_FF8AFOH,?,?,0,1,1
PID_2ZV26SN,1,2018,0,1,1
PID_LBWM9HJ,?,?,1,1,1
PID_WM1MXZT,?,?,1,0,1
PID_5E6PKO9,1,2019,0,1,1
PID_L8UYR8V,?,?,1,0,1
PID_MNYX2A2,1,2019,1,0,1
PID_FW6WDB0,1,2019,0,1,1
PID_AIT695I,1,2019,1,1,1
PID_MXSWM47,?,?,0,1,1
PID_BAHDCHG,1,2019,1,0,1
PID_VTGP3SX,1,2019,0,1,1
PID_8U71P6O,1,2019,1,1,1
PID_9OZGRC2,1,2019,0,1,1
PID_R4AY3X4,1,2019,1,0,1
PID_DZ10156,1,2018,1,1,1
PID_F3KZNOJ,1,2018,0,1,1
PID_ELMAJ2S,?,?,0,1,1
PID_0RU8HY5,1,2018,0,1,1
PID_WKUO873,?,?,0,1,1
PID_EW2GWWL,1,2018,0,1,1
PID_8Z56L3X,?,?,1,0,1
PID_VF9U0H4,1,2019,1,1,1
PID_0G56LZJ,?,?,1,0,1
PID_UBM0L3S,?,?,1,0,1
PID_8ONNTB5,1,2019,1,1,1
PID_WZQ71CP,1,2018,0,1,1
PID_IZ5Q2JQ,?,?,1,1,1
PID_P5QDM1F,?,?,1,0,1
PID_QWWQEYU,?,?,1,0,1
PID_TSKJ595,?,?,1,0,1
PID_4PV9FLP,?,?,1,0,1
PID_6UOKC9T,?,?,1,0,1
PID_9VPFR4U,1,2019,1,1,1
PID_ILELB9Z,?,?,1,1,1
PID_XLBDRC3,1,2018,0,1,1
PID_9B5T067,?,?,0,1,1
PID_TW7GNPR,?,?,0,1,1
PID_X68E498,1,2019,1,0,1
PID_B3QLNK2,?,?,1,0,1
PID_JJPXZG1,?,?,1,0,1
PID_14JG5RU,1,2018,1,1,1
PID_9B1H755,?,?,0,1,1
PID_J8R3ITS,1,2019,0,1,1
PID_88ZPPTG,1,2018,0,1,1
PID_VZ7RPFY,1,2019,0,1,1
PID_78R7CEJ,1,2019,1,1,1
PID_FKD4JQB,?,?,1,0,1
PID_DNF5BVH,?,?,1,0,1
PID_TGN1UWC,?,?,1,1,1
PID_7TY11HT,?,?,0,1,1
PID_X23ISX0,?,?,0,1,1
PID_ZKGUJK7,?,?,0,1,1
PID_1CTHE20,1,2019,0,1,1
PID_YXGBYXZ,?,?,1,1,1
PID_IVBO4W1,?,?,0,1,1
PID_QAX5YZO,?,?,1,0,1
PID_ULAPN94,1,2019,1,0,1
PID_GFV2W2L,1,2019,1,0,1
PID_TV367LO,?,?,1,0,1
PID_2EERQPR,1,2018,1,1,1
PID_5P39CP2,?,?,0,1,1
PID_WU6KJNK,1,2019,0,1,1
PID_JZYQ0RR,?,?,1,0,1
PID_CMJXYRE,1,2019,0,1,1
PID_QKH29J2,?,?,1,0,1
PID_OKJPYLF,?,?,0,1,1
PID_LU1MQDX,?,?,0,1,1
PID_Q3SETMK,?,?,1,1,1
PID_S2M77U9,1,2019,1,1,1
PID_EQDZNZX,1,2018,0,1,1
PID_8SXFZVH,1,2018,1,1,1
PID_QG27H3P,?,?,0,1,1
PID_XMHIRT0,?,?,1,0,1
PID_M87TN7H,?,?,0,1,1
PID_LD7A09A,1,2018,0,1,1
PID_VV4T254,?,?,1,1,1
PID_Y2SCZSN,?,?,1,1,1
PID_2H8SXHM,?,?,1,0,1
PID_SI3OFP5,1,2017,0,1,1
PID_6QCOQ8D,?,?,1,1,1
PID_BEII9M4,?,?,1,0,1
PID_WIP9X4B,1,2019,1,1,1
PID_22HS1ED,?,?,1,1,1
PID_IF9RVDC,?,?,0,1,1
PID_E12TNA3,?,?,1,1,1
PID_SPU43CM,1,2018,0,1,1
PID_Q0V35S9,?,?,1,0,1
PID_88JJT4O,?,?,0,1,1
PID_L8TYZZN,?,?,1,0,1
PID_LUMZXQ7,1,2018,0,1,1
PID_HEM58TP,1,2017,0,1,1
PID_RM2MBEZ,?,?,0,1,1
PID_027PZLI,1,2017,0,1,1
PID_LZFPH7D,?,?,1,1,1
PID_DV8I3AW,1,2019,0,1,1
PID_GZMU46Z,?,?,1,1,1
PID_F43S8ZV,?,?,1,0,1
PID_8RHK6FU,?,?,1,1,1
PID_JQ3KV29,?,?,1,0,1
PID_WYM5ZB9,1,2018,0,1,1
PID_9DRSQCT,1,2018,0,1,1
PID_40I2F87,?,?,1,0,1
PID_CI0XKU2,1,2019,1,0,1
PID_PKVVAMB,?,?,0,1,1
PID_8OLVUH8,?,?,0,1,1
PID_2306QJ6,?,?,1,0,1
PID_Y3XC0TW,1,2018,0,1,1
PID_O7L0FOC,?,?,0,1,1
PID_JR4X4UZ,?,?,0,1,1
PID_IKLFU0S,?,?,0,1,1
PID_TTCZEM6,1,2018,0,1,1
PID_NJX2XSI,1,2019,0,1,1
PID_NSRVR44,?,?,1,0,1
PID_LCKFFKD,?,?,1,0,1
PID_3JPLQ7T,?,?,1,1,1
PID_X578UO8,?,?,1,1,1
PID_31UQDGY,1,2019,0,1,1
PID_EFH6IXA,1,2017,0,1,1
PID_04AXK6L,?,?,1,1,1
PID_W1D8A3D,?,?,0,1,1
PID_07YLP2B,1,2019,1,1,1
PID_RFQASP4,1,2019,0,1,1
PID_7PRJYFX,?,?,0,1,1
PID_ZWXPZ2T,?,?,1,1,1
PID_OK29RNJ,?,?,0,1,1
PID_1HRUJFL,?,?,1,0,1
PID_E4N5EDF,?,?,0,1,1
PID_CYEFPQW,?,?,0,1,1
PID_6KLVPYZ,?,?,1,1,1
PID_DV62FMQ,1,2019,0,1,1
PID_4FNDSCY,?,?,1,1,1
PID_PH7WVNM,?,?,0,1,1
PID_ZL9EMRE,?,?,1,0,1
PID_ECZPANE,?,?,1,1,1
PID_QCT3EAJ,1,2019,1,1,1
PID_ODBN2YU,?,?,1,1,1
PID_Z8QXM0X,1,2019,1,1,1
PID_N8FE70K,?,?,0,1,1
PID_AETLAP0,1,2018,0,1,1
PID_239NO61,?,?,0,1,1
PID_H2OQH1X,?,?,1,0,1
PID_4ZMQ8C7,?,?,0,1,1
PID_5T4YTHJ,?,?,1,0,1
PID_KBKIDPJ,?,?,1,1,1
PID_07STER7,1,2018,0,1,1
PID_UK5ITDZ,?,?,1,0,1
PID_8P3PH30,?,?,1,0,1
PID_IK5F5F4,?,?,1,0,1
PID_GPIIEBC,1,2019,0,1,1
PID_38INOVX,1,2019,1,0,1
PID_EP77HSF,?,?,1,0,1
PID_507XYNU,1,2019,1,0,1
PID_M2EQ1Q4,?,?,1,0,1
PID_Q4LTE78,?,?,1,1,1
PID_KLSKNNY,1,2019,0,1,1
PID_E0MJYIK,1,2018,0,1,1
PID_Z4FBRE3,?,?,1,0,1
PID_DXESEYM,1,2019,1,1,1
PID_JUDBMPL,?,?,1,0,1
PID_LBHA72U,1,2019,0,1,1
PID_4G96HWD,1,2017,0,1,1
PID_NSB9JCW,1,2018,0,1,1
PID_JQ77C7P,1,2018,0,1,1
PID_HM95PV2,1,2019,1,1,1
PID_YW7AN9P,?,?,1,0,1
PID_DNI4KDR,?,?,1,1,1
PID_YGUMT8C,1,2019,0,1,1
PID_LT8WQR5,1,2019,1,1,1
PID_QXYUSSO,?,?,1,1,1
PID_QY0UVX7,1,2019,1,1,1
PID_LLETCMA,?,?,0,1,1
PID_MF9A6TG,?,?,0,1,1
PID_RUX9KMP,1,2019,0,1,1
PID_F7LPRA7,?,?,1,1,1
PID_CNDOCJ8,?,?,0,1,1
PID_QEI99MP,?,?,0,1,1
PID_8X3W0BI,1,2019,1,1,1
PID_2JDDSO3,?,?,1,1,1
PID_JKWDPU0,1,2019,1,1,1
PID_4Z2O0A6,?,?,1,0,1
PID_NCPAK96,?,?,0,1,1
PID_XVER6Y2,1,2017,0,1,1
PID_ONFBHOS,1,2019,0,1,1
PID_ZGPA8QR,1,2018,0,1,1
PID_H6CHEWD,?,?,1,0,1
PID_SX2VK4W,?,?,1,1,1
PID_B0BEFWK,1,2019,1,1,1
PID_43XWF3I,?,?,0,1,1
PID_OF7YJR3,1,2019,1,1,1
PID_776KQ55,?,?,0,1,1
PID_XT9DIB8,?,?,0,1,1
PID_J5605LT,?,?,1,0,1
PID_WHGJEBX,1,2019,1,1,1
PID_66VNFOC,1,2018,0,1,1
PID_74CSNJ0,?,?,0,1,1
PID_PGK6HZ4,?,?,1,0,1
PID_INDEL5C,1,2018,0,1,1
PID_7D2BL8I,?,?,0,1,1
PID_G6Y8HYL,?,?,1,1,1
PID_7ZFYE3Q,1,2019,1,1,1
PID_CEWWJ5A,?,?,0,1,1
PID_OV8WGIB,?,?,0,1,1
PID_N4PNKMN,?,?,1,0,1
PID_DKO9QNF,?,?,1,0,1
PID_0RRIQ3W,?,?,1,0,1
PID_89WQAUL,?,?,1,0,1
PID_4ET2QHN,?,?,0,1,1
PID_WBRUKTN,?,?,0,1,1
PID_5PIESB9,?,?,1,0,1
PID_YLBDCUV,1,2018,0,1,1
PID_4BQDI50,?,?,0,1,1
PID_EMMBAK5,?,?,1,0,1
PID_KUACKD8,?,?,1,0,1
PID_TPOOSVQ,1,2019,0,1,1
PID_VMT6JJ5,?,?,1,0,1
PID_QPZEWEP,?,?,1,0,1
PID_4FFQWWC,?,?,1,0,1
PID_IBKUSPQ,1,2019,1,1,1
PID_Y3ZFCN4,1,2017,0,1,1
PID_SEPE24N,1,2018,0,1,1
PID_ZM70S87,?,?,1,1,1
PID_37WMP56,?,?,1,1,1
PID_90VPE8Q,1,2019,0,0,1
PID_H60AFAC,?,?,1,1,1
PID_FC1TQCJ,1,2018,0,1,1
PID_Q8PEVVY,1,2019,1,1,1
PID_IIB380M,?,?,1,0,1
PID_CLBG0IH,1,2019,1,1,1
PID_PI4JM77,?,?,1,1,1
PID_RDUB7NV,?,?,0,1,1
PID_LCNECAT,?,?,1,1,1
PID_7F8BX5H,1,2019,0,1,1
PID_4NQ82N7,1,2019,1,0,1
PID_Z4NAK1U,1,2018,0,1,1
PID_2SA2P3G,?,?,1,0,1
PID_JFZBST4,?,?,0,1,1
PID_UZ4N7HD,1,2018,0,1,1
PID_PFLUA0D,1,2019,1,1,1
PID_EPA9VKY,?,?,1,0,1
PID_GFUXGYW,1,2019,0,1,1
PID_09FLW35,1,2018,0,1,1
PID_LMN29SW,1,2019,1,1,1
PID_BHJJQIK,?,?,1,0,1
PID_7YEH6AE,1,2019,0,1,1
PID_F85TMEH,1,2019,1,0,1
PID_CVMRQL4,?,?,1,1,1
PID_KEA09RE,1,2019,0,1,1
PID_YIPMKNW,1,2019,1,1,1
PID_2TNPOUJ,?,?,1,0,1
PID_GYACSS3,?,?,1,0,1
PID_0DL0BIQ,1,2017,0,1,1
PID_H19VF1O,?,?,0,1,1
PID_FI1DIS4,1,2018,0,1,1
PID_N0AW23D,1,2019,0,1,1
PID_LQKPYHY,1,2019,1,1,1
PID_GR1NV4C,?,?,0,1,1
PID_FOPYHDN,1,2019,1,1,1
PID_X3ETBK7,1,2019,1,0,1
PID_O2K960V,1,2018,0,1,1
PID_Y61OQZ2,1,2019,1,1,1
PID_1CCRW48,?,?,1,0,1
PID_696FTVF,?,?,1,0,1
PID_DO50LX8,?,?,1,0,1
PID_5TTP6DN,?,?,1,0,1
PID_2RUMKK3,?,?,1,1,1
PID_SDCP4JN,?,?,1,1,1
PID_5XIIFSZ,1,2017,0,1,1
PID_DJMKOFX,1,2018,0,1,1
PID_P291DVO,?,?,1,1,1
PID_4ZYIIGI,?,?,1,0,1
PID_TH98WED,?,?,1,1,1
PID_Y0HADHK,?,?,1,0,1
PID_W22XWHZ,?,?,1,0,1
PID_IX0DIQZ,1,2019,1,1,1
PID_6K2U7JP,?,?,1,1,1
PID_NGHYG5Y,?,?,0,1,1
PID_W0M7WE4,1,2019,1,1,1
PID_GUP4AQ0,1,2019,1,1,1
PID_KT921E5,?,?,1,1,1
PID_99DRIEB,?,?,1,1,1
PID_CNDL0IX,?,?,0,1,1
PID_NZ74G52,1,2019,1,0,1
PID_23ILFY2,?,?,1,1,1
PID_H4N1P9U,?,?,1,0,1
PID_MOH4ZKW,1,2018,0,1,1
PID_G8RQPMS,1,2019,1,0,1
PID_NOA5N5X,1,2018,0,1,1
PID_1RQDGTD,?,?,1,0,1
PID_583TCZ1,?,?,1,1,1
PID_SE4UH8L,?,?,1,0,1
PID_QLCQ39B,?,?,0,1,1
PID_8FL42PT,?,?,1,0,1
PID_2XT5NC6,1,2019,1,1,1
PID_970VQQT,?,?,1,0,1
PID_8BE5R7A,1,2019,0,1,1
PID_3SZ9JO8,?,?,1,1,1
PID_I1IJRQU,1,2019,1,1,1
PID_9GHGFFG,?,?,1,0,1
PID_2U3HU2U,?,?,0,1,1
PID_EW15D8Y,?,?,1,1,1
PID_Q9UW352,1,2019,1,0,1
PID_F7SVJ85,?,?,0,1,1
PID_EFUFALW,?,?,1,0,1
PID_GOU0HXA,1,2018,0,1,1
PID_5B7BMKC,?,?,0,1,1
PID_K3JW7ZV,?,?,0,1,1
PID_V3UQEP4,1,2019,0,0,1
PID_YMHTHBP,?,?,0,1,1
PID_AWP2VUN,?,?,1,1,1
PID_IX5S2AP,?,?,1,0,1
PID_398F44F,1,2019,1,1,1
PID_QI8JT7M,?,?,1,0,1
PID_BM1RALP,1,2019,1,0,1
PID_EFJTX9X,?,?,0,1,1
PID_DQ0BYQR,?,?,1,0,1
PID_0WZGIAE,?,?,1,0,1
PID_4SI5HI2,?,?,1,1,1
PID_10WBBDF,?,?,0,1,1
PID_NEOM34K,?,?,1,0,1
PID_GTYIHPL,?,?,1,1,1
PID_E7SDMQ6,?,?,0,1,1
PID_CGZ3NDH,?,?,1,0,1
PID_5Y563LR,?,?,0,1,1
PID_9J04MYY,?,?,1,0,1
PID_3CM2675,1,2019,1,0,1
PID_5KQUHUV,1,2019,1,1,1
PID_F96CJYL,?,?,1,0,1
PID_DUOC4YD,1,2018,0,1,1
PID_AWYPHIK,1,2019,1,0,1
PID_4MA2QNA,?,?,1,0,1
PID_RBL8WMP,?,?,0,1,1
PID_TAHI6Y0,?,?,1,1,1
PID_91SVQBX,?,?,1,1,1
PID_Q3DYFPY,1,2019,1,1,1
PID_8QOZ5GP,?,?,0,1,1
PID_9LKWFII,1,2018,0,1,1
PID_RM4FFRX,?,?,1,0,1
PID_5NKDFCF,?,?,1,1,1
PID_2NB4SIA,1,2018,0,1,1
PID_AZMK843,1,2018,0,1,1
PID_876224Z,1,2018,0,1,1
PID_TEMTDDE,1,2018,0,1,1
PID_ER3974B,1,2019,1,1,1
PID_R76VAWV,?,?,1,0,1
PID_UESGJY3,?,?,1,1,1
PID_RW6416O,?,?,1,0,1
PID_AD5HH7P,?,?,0,1,1
PID_6JJLWNB,?,?,1,0,1
PID_MBGX7VD,?,?,1,0,1
PID_URFCTYD,?,?,0,1,1
PID_QS27IZN,?,?,0,1,1
PID_0U8RZPZ,?,?,1,0,1
PID_SXHX954,?,?,1,1,1
PID_ZAOEVE6,?,?,1,0,1
PID_TR9T30K,?,?,1,0,1
PID_7R8VDUW,?,?,1,0,1
PID_4FJ9ZFZ,?,?,0,1,1
PID_STCIGL6,?,?,1,0,1
PID_84L6NDY,1,2018,0,1,1
PID_RWOSKAY,?,?,1,1,1
PID_BIV2ORI,1,2019,1,0,1
PID_7XUCAT7,1,2019,1,0,1
PID_NVZ4AVX,?,?,1,0,1
PID_GWQGCGT,?,?,0,1,1
PID_1RSUPJD,1,2019,0,1,1
PID_EGZ4UWW,1,2018,0,1,1
PID_7BXWP6O,?,?,0,1,1
PID_9LS5TB7,1,2018,0,1,1
PID_34PEF83,1,2018,0,1,1
PID_JRCQOOY,?,?,0,1,1
PID_IFPOUDQ,?,?,0,1,1
PID_OVVZRYF,1,2019,1,1,1
